gene	coord	87minus1_CAST	87minus1_129S1	87minus1_total	87minus1_CAST/all	87minus1_htseqCount
Mtr	chr13:12257862-12258113	304	182	486	0.625514	1092
Mtrf1	chr14:79412987-79413104	50	53	103	0.485437	160
Mtrf1l	chr10:5820025-5820104	15	11	26	0.576923	123
Mtrr	chr13:68582065-68582121	244	158	402	0.606965	701
Mtss1	chr15:59081456-59082026	263	268	531	0.495292	2143
Mtus1	chr8:41082614-41084840	210	133	343	0.612245	746
Mtus2	chr5:148313306-148316065	24	30	54	0.444444	169
Mtx2	chr2:74876303-74876748	58	65	123	0.471545	840
Mtx3	chr13:92852784-92858230	30	47	77	0.38961	270
Mul1	chr4:138438951-138442265	15	7	22	0.681818	463
Mum1	chr10:80243586-80245144	50	43	93	0.537634	753
Mup6	chr4:60005922-60006023	82	7	89	0.921348	62
Murc	chr4:48671965-48673492	13	10	23	0.565217	51
Mus81	chr19:5485258-5485353	14	9	23	0.608696	174
Mut	chr17:40960568-40961989	249	221	470	0.529787	1334
Mutyh	chr4:116817669-116817805	35	48	83	0.421687	252
Mvb12a	chr8:71547762-71548026	128	101	229	0.558952	488
Mvb12b	chr2:33874338-33874460	11	16	27	0.407407	132
Mvd	chr8:122439638-122439752	101	103	204	0.495098	655
Mvk	chr5:114460043-114460590	196	169	365	0.536986	543
Mvp	chr7:126993520-126993801	87	96	183	0.47541	307
Mxd3	chr13:55326013-55326196	21	16	37	0.567568	415
Mxi1	chr19:53371573-53375810	12	3	15	0.8	398
Mxra7	chr11:116803400-116804654	4	6	10	0.4	38
Myadm	chr7:3296722-3299349	146	171	317	0.460568	1709
Mybbp1a	chr11:72449043-72449174	292	257	549	0.531876	9606
Mybl1	chr1:9692718-9692789	26	28	54	0.481481	371
Mybl2	chr2:163083166-163084687	1487	1958	3445	0.43164	9621
Myc	chr15:61989346-61990361	31	11	42	0.738095	341
Mycbp	chr4:123911093-123912250	14	15	29	0.482759	534
Mycbp2	chr14:103262702-103262821	166	177	343	0.483965	1104
Mycl	chr4:122999905-123002480	4	12	16	0.25	88
Mycn	chr12:12939610-12940486	225	108	333	0.675676	1070
Myef2	chr2:125123385-125123660	264	117	381	0.692913	3145
Myg1	chr15:102336832-102336984	54	55	109	0.495413	457
Myh10	chr11:68814927-68816624	273	190	463	0.589633	2071
Myh13	chr11:67364462-67364770	15	35	50	0.3	161
Myh7b	chr2:155633353-155633448	13	15	28	0.464286	169
Myh9	chr15:77812880-77813231	1124	1064	2188	0.513711	6541
Myl12a	chr17:71002108-71002533	169	346	515	0.328155	2077
Myl12b	chr17:70977048-70977246	536	508	1044	0.51341	1994
Myl6	chr10:128492602-128492745	284	537	821	0.34592	3576
Mylip	chr13:45410421-45411940	18	9	27	0.666667	103
Mylpf	chr7:127214091-127214287	108	280	388	0.278351	1659
Mynn	chr3:30616551-30619873	145	148	293	0.494881	675
Myo10	chr15:25812121-25813671	254	442	696	0.364943	2039
Myo18a	chr11:77864691-77865988	163	173	336	0.485119	1041
Myo19	chr11:84910393-84911131	71	46	117	0.606838	540
Myo1b	chr1:51915761-51915978	183	273	456	0.401316	1048
Myo1c	chr11:75672610-75674634	188	143	331	0.567976	1382
Myo1e	chr9:70398722-70400067	120	145	265	0.45283	687
Myo1f	chr17:33607299-33607764	0	52	52	0	212
Myo1h	chr5:114362991-114364576	40	36	76	0.526316	125
Myo5a	chr9:75217841-75223687	137	110	247	0.554656	633
Myo5c	chr9:75303930-75305450	38	48	86	0.44186	341
Myo6	chr9:80307672-80311729	49	52	101	0.485149	529
Myo9a	chr9:59924571-59928866	79	75	154	0.512987	1050
Myo9b	chr8:71359558-71360712	87	87	174	0.5	1463
Myof	chr19:38022553-38022644	170	493	663	0.25641	1727
Mypn	chr10:63145836-63146208	15	19	34	0.441176	151
Myrf	chr19:10219522-10219632	114	73	187	0.609626	407
Mysm1	chr4:94965129-94965871	90	95	185	0.486486	966
Mzt1	chr14:99045994-99046136	402	352	754	0.533156	1286
Mzt2	chr16:15862748-15863322	204	68	272	0.75	505
N4bp1	chr8:86860426-86862110	301	413	714	0.421569	1915
N4bp2	chr5:65806190-65808543	53	46	99	0.535354	915
N4bp2l2	chr5:150661279-150662513	261	238	499	0.523046	1401
N4bp3	chr11:51650678-51651073	76	57	133	0.571429	557
N6amt1	chr16:87367465-87368649	149	97	246	0.605691	215
N6amt2	chr14:57565922-57566084	75	80	155	0.483871	270
Naa10	chrX:73916870-73917286	36	32	68	0.529412	1189
Naa11	chr5:97391628-97392330	439	34	473	0.928118	774
Naa15	chr3:51472600-51475985	161	121	282	0.570922	3258
Naa16	chr14:79381495-79381629	63	43	106	0.59434	413
Naa20	chr2:145912393-145912528	39	44	83	0.46988	917
Naa25	chr5:121439828-121440113	224	219	443	0.505643	1748
Naa30	chr14:49187550-49191031	58	71	129	0.449612	752
Naa35	chr13:59634418-59634781	394	413	807	0.488228	2078
Naa40	chr19:7240938-7241222	191	153	344	0.555233	1757
Naa50	chr16:44159463-44163364	553	486	1039	0.532243	5312
Naa60	chr16:3903466-3904781	21	25	46	0.456522	317
Naaa	chr5:92277912-92278181	118	189	307	0.384365	486
Naaladl1	chr19:6115369-6115555	12	8	20	0.6	42
Nab1	chr1:52489921-52490755	4	12	16	0.25	113
Nab2	chr10:127664265-127665138	15	7	22	0.681818	224
Nabp1	chr1:51477825-51478399	25	35	60	0.416667	296
Nabp2	chr10:128408698-128408836	11	20	31	0.354839	371
Naca	chr10:128039171-128045086	36	26	62	0.580645	13739
Nacc1	chr8:84670479-84673304	151	214	365	0.413699	3892
Nacc2	chr2:26055536-26060473	14	4	18	0.777778	270
Nadk	chr4:155589328-155591001	339	356	695	0.48777	2137
Nadk2	chr15:9108219-9110496	354	347	701	0.504993	1544
Nadsyn1	chr7:143805915-143806083	18	12	30	0.6	106
Nae1	chr8:104530056-104530116	174	190	364	0.478022	1364
Naf1	chr8:66889061-66890564	76	127	203	0.374384	580
Naga	chr15:82338238-82338314	158	35	193	0.818653	574
Nagk	chr6:83797177-83797275	10	20	30	0.333333	319
Nagpa	chr16:5201374-5201513	71	74	145	0.489655	161
Nampt	chr12:32850423-32853369	238	261	499	0.476954	2436
Nanog	chr6:122713142-122714633	3127	3057	6184	0.50566	12341
Nans	chr4:46502435-46503438	281	272	553	0.508137	942
Nap1l1	chr10:111492842-111492981	395	450	845	0.467456	17004
Nap1l3	chrX:122394561-122397385	6	8	14	0.428571	86
Nap1l4	chr7:143524161-143524280	138	104	242	0.570248	1885
Napa	chr7:16116464-16117975	74	97	171	0.432749	1084
Napb	chr2:148694657-148697506	4	7	11	0.363636	78
Napepld	chr5:21683156-21683465	67	118	185	0.362162	318
Napg	chr18:62996817-62999451	101	115	216	0.467593	529
Narf	chr11:121252681-121255856	25	27	52	0.480769	156
Narfl	chr17:25777325-25777457	16	20	36	0.444444	505
Nars	chr18:64511611-64511700	295	346	641	0.460218	7278
Nars2	chr7:97062569-97064757	38	41	79	0.481013	224
Nasp	chr4:116610403-116611377	1485	1672	3157	0.470383	10644
Nat10	chr2:103757671-103757793	132	150	282	0.468085	1278
Nat6	chr9:107582817-107584048	13	11	24	0.541667	145
Nat9	chr11:115184483-115184626	26	20	46	0.565217	122
Natd1	chr11:60902246-60906121	117	105	222	0.527027	665
Nav1	chr1:135584555-135585355	100	98	198	0.505051	823
Nav2	chr7:49606696-49610088	29	97	126	0.230159	422
Nbas	chr12:13560837-13560975	66	59	125	0.528	461
Nbeal1	chr1:60330891-60334705	81	84	165	0.490909	865
Nbeal2	chr9:110639294-110639392	11	20	31	0.354839	165
Nbn	chr4:15992434-15992589	234	214	448	0.522321	524
Nbr1	chr11:101580585-101581951	750	752	1502	0.499334	2545
Ncald	chr15:37366175-37368925	18	1	19	0.947368	84
Ncam1	chr9:49568331-49568549	172	84	256	0.671875	712
Ncapd2	chr6:125191498-125191586	1168	1309	2477	0.471538	3546
Ncapg	chr5:45699848-45700547	376	294	670	0.561194	2887
Ncapg2	chr12:116460564-116463531	562	171	733	0.766712	2410
Ncaph	chr2:127127104-127127194	132	138	270	0.488889	1009
Ncbp1	chr4:46171893-46172402	101	95	196	0.515306	1607
Ncbp2	chr16:31956939-31958472	181	135	316	0.572785	1593
Ncdn	chr4:126752971-126753429	55	59	114	0.482456	446
Nceh1	chr3:27241201-27244911	39	41	80	0.4875	321
Ncf2	chr1:152834069-152834180	6	13	19	0.315789	71
Nck1	chr9:100497258-100497970	38	51	89	0.426966	412
Nck2	chr1:43569148-43570518	12	30	42	0.285714	171
Nckap1	chr2:80500512-80501411	23	18	41	0.560976	2936
Nckap1l	chr15:103497412-103498800	1	114	115	0.00869565	556
Nckipsd	chr9:108817542-108818366	19	17	36	0.527778	238
Ncl	chr1:86356957-86357452	2332	2178	4510	0.517073	34889
Ncln	chr10:81496080-81496363	98	113	211	0.464455	1159
Ncmap	chr4:135369577-135370710	6	4	10	0.6	30
Ncoa1	chr12:4294910-4296248	43	61	104	0.413462	467
Ncoa2	chr1:13184175-13184363	123	105	228	0.539474	1016
Ncoa3	chr2:166070132-166073242	617	542	1159	0.532355	3818
Ncoa4	chr14:32177823-32179855	316	234	550	0.574545	3225
Ncoa5	chr2:165034683-165034779	67	49	116	0.577586	557
Ncoa6	chr2:155422811-155422939	50	83	133	0.37594	1116
Ncoa7	chr10:30694069-30694253	3	23	26	0.115385	198
Ncor1	chr11:62419598-62419780	309	439	748	0.413102	4413
Ncor2	chr5:125124770-125124980	133	141	274	0.485401	1171
Ncstn	chr1:172082601-172082749	114	102	216	0.527778	623
Ndc1	chr4:107414026-107414338	234	209	443	0.528217	1423
Ndc80	chr17:71526711-71526857	90	120	210	0.428571	810
Nde1	chr16:14191590-14192923	125	254	379	0.329815	852
Ndel1	chr11:68836150-68836323	7	10	17	0.411765	438
Ndfip1	chr18:38442917-38443004	23	37	60	0.383333	709
Ndfip2	chr14:105307886-105309298	57	35	92	0.619565	322
Ndn	chr7:62348277-62349927	4	4	8	0.5	272
Ndnl2	chr7:64871650-64873040	22	24	46	0.478261	429
Ndor1	chr2:25255150-25255414	158	197	355	0.44507	713
Ndrg2	chr14:51910680-51910785	12	48	60	0.2	158
Ndrg3	chr2:156950034-156950139	71	66	137	0.518248	485
Ndst1	chr18:60712723-60713389	33	33	66	0.5	376
Ndufa10	chr1:92469863-92470078	284	297	581	0.488812	1652
Ndufa11	chr17:56717762-56717942	104	63	167	0.622754	1573
Ndufa12	chr10:94220681-94220948	311	578	889	0.349831	933
Ndufa13	chr8:69895242-69895320	122	141	263	0.463878	1078
Ndufa3	chr7:3620001-3620161	106	63	169	0.627219	724
Ndufa4	chr6:11907324-11907446	584	617	1201	0.486261	3553
Ndufa5	chr6:24527273-24527317	450	393	843	0.533808	797
Ndufa6	chr15:82354081-82354291	283	266	549	0.515483	1538
Ndufa7	chr17:33825601-33826187	17	6	23	0.73913	1506
Ndufa8	chr2:36036334-36036641	64	46	110	0.581818	609
Ndufab1	chr7:122101655-122101848	36	52	88	0.409091	1084
Ndufaf2	chr13:108158443-108158625	108	170	278	0.388489	311
Ndufaf3	chr9:108566851-108567342	63	56	119	0.529412	356
Ndufaf4	chr4:24901694-24905001	190	178	368	0.516304	657
Ndufaf5	chr2:140188715-140188912	37	39	76	0.486842	285
Ndufaf6	chr4:11075980-11076205	18	17	35	0.514286	202
Ndufaf7	chr17:78946875-78948052	232	187	419	0.553699	520
Ndufb11	chrX:20617060-20617564	486	480	966	0.503106	3098
Ndufb2	chr6:39598266-39598365	360	207	567	0.634921	875
Ndufb3	chr1:58595649-58595948	244	242	486	0.502058	743
Ndufb5	chr3:32751029-32751559	12	28	40	0.3	1943
Ndufb6	chr4:40279158-40279368	174	218	392	0.443878	925
Ndufb7	chr8:83570830-83570998	112	120	232	0.482759	1026
Ndufb8	chr19:44555317-44555415	478	427	905	0.528177	1706
Ndufc1	chr3:51408864-51408955	355	260	615	0.577236	712
Ndufc2	chr7:97407619-97407800	715	617	1332	0.536787	1235
Ndufs1	chr1:63172154-63172257	344	316	660	0.521212	3413
Ndufs2	chr1:171246091-171246197	701	568	1269	0.552403	2852
Ndufs4	chr13:114387959-114388094	31	47	78	0.397436	1309
Ndufs5	chr4:123718113-123718186	435	218	653	0.666156	0
Ndufs6	chr13:73319876-73320060	200	177	377	0.530504	946
Ndufs7	chr10:80254840-80255019	68	57	125	0.544	685
Ndufs8	chr19:3912467-3912774	234	210	444	0.527027	968
Ndufv1	chr19:4011102-4011272	306	356	662	0.462236	2303
Ndufv2	chr17:66101415-66101559	218	289	507	0.42998	2175
Ndufv3	chr17:31531110-31531325	273	210	483	0.565217	788
Neat1	chr19:5842302-5845478	350	404	754	0.464191	1589
Necab3	chr2:154544405-154545167	8	5	13	0.615385	85
Necap1	chr6:122887340-122888941	101	81	182	0.554945	885
Necap2	chr4:141073675-141073779	167	202	369	0.452575	504
Nedd1	chr10:92722323-92722418	6	5	11	0.545455	544
Nedd4	chr9:72747126-72749848	3390	3319	6709	0.505291	18554
Nedd4l	chr18:65208392-65208499	41	47	88	0.465909	479
Nedd8	chr14:55663415-55663497	93	117	210	0.442857	1240
Nefl	chr14:68087308-68087737	11	39	50	0.22	426
Nefm	chr14:68119545-68121384	3	20	23	0.130435	87
Neil3	chr8:53638756-53639065	27	40	67	0.402985	167
Nek1	chr8:61130144-61131346	76	95	171	0.444444	548
Nek2	chr1:191831137-191833049	219	180	399	0.548872	1222
Nek3	chr8:22166378-22166435	4	33	37	0.108108	70
Nek4	chr14:30987112-30987401	24	56	80	0.3	206
Nek6	chr2:38585280-38587490	61	29	90	0.677778	556
Nek7	chr1:138619552-138619696	55	32	87	0.632184	428
Nek8	chr11:78172925-78173130	11	19	30	0.366667	125
Nek9	chr12:85339003-85339362	644	213	857	0.751459	1843
Nelfa	chr5:33936026-33936258	73	62	135	0.540741	655
Nelfb	chr2:25211102-25211489	85	97	182	0.467033	758
Nelfcd	chr2:174427031-174427502	89	107	196	0.454082	989
Nelfe	chr17:34854445-34854499	37	74	111	0.333333	761
Nemf	chr12:69341573-69341650	289	287	576	0.501736	1654
Nenf	chr1:191317919-191318118	48	13	61	0.786885	107
Neo1	chr9:58978625-58978761	63	221	284	0.221831	1664
Net1	chr13:3893293-3893581	151	208	359	0.420613	505
Neu1	chr17:34934605-34937297	53	37	90	0.588889	398
Neu3	chr7:99811439-99814307	132	31	163	0.809816	134
Neurl1a	chr19:47257417-47259441	10	39	49	0.204082	230
Neurl4	chr11:69908994-69909092	129	88	217	0.59447	1134
Nf1	chr11:79578254-79581609	81	63	144	0.5625	631
Nf2	chr11:4794412-4794525	413	331	744	0.555108	2928
Nfat5	chr8:107371158-107379517	142	111	253	0.561265	1359
Nfatc2ip	chr7:126395942-126396014	302	198	500	0.604	2240
Nfatc3	chr8:106127918-106130537	6	10	16	0.375	1181
Nfatc4	chr14:55829365-55829564	26	11	37	0.702703	408
Nfe2l1	chr11:96827198-96828223	135	143	278	0.485612	3252
Nfe2l2	chr2:75679163-75679429	252	189	441	0.571429	1326
Nfib	chr4:82290173-82296811	3	8	11	0.272727	260
Nfic	chr10:81396191-81401071	20	20	40	0.5	339
Nfkb1	chr3:135669270-135669339	27	48	75	0.36	337
Nfkb2	chr19:46310208-46310377	16	16	32	0.5	139
Nfkbia	chr12:55491120-55491330	62	74	136	0.455882	392
Nfkbib	chr7:28761602-28761935	113	120	233	0.484979	462
Nfkbil1	chr17:35234952-35235231	23	9	32	0.71875	196
Nfkbiz	chr16:55811377-55812783	2	8	10	0.2	55
Nfrkb	chr9:31420055-31421334	92	93	185	0.497297	630
Nfs1	chr2:156131653-156131787	70	61	131	0.534351	861
Nfu1	chr6:87028295-87028461	245	352	597	0.410385	1122
Nfx1	chr4:41024801-41025992	152	151	303	0.50165	2175
Nfxl1	chr5:72550292-72550422	32	60	92	0.347826	544
Nfya	chr17:48400438-48400580	130	140	270	0.481481	790
Nfyb	chr10:82748700-82750447	233	260	493	0.472617	1382
Nfyc	chr4:120757435-120758296	26	25	51	0.509804	837
Ngdn	chr14:55023336-55023393	90	106	196	0.459184	1010
Ngfr	chr11:95577974-95578333	23	24	47	0.489362	218
Ngfrap1	chrX:136271263-136271978	3	7	10	0.3	5464
Ngrn	chr7:80264378-80265378	177	209	386	0.458549	559
Nhej1	chr1:75045309-75045367	9	24	33	0.272727	54
Nhlrc2	chr19:56597256-56598846	164	182	346	0.473988	443
Nhlrc3	chr3:53451996-53452649	2	8	10	0.2	60
Nhp2	chr11:51623092-51623714	238	281	519	0.458574	3219
Nhp2l1	chr15:82041345-82042368	525	476	1001	0.524476	5743
Nhsl1	chr10:18531268-18533891	31	18	49	0.632653	283
Nhsl2	chrX:102082606-102092055	12	9	21	0.571429	357
Nicn1	chr9:108295068-108296496	39	53	92	0.423913	185
Nid1	chr13:13509946-13512275	713	1701	2414	0.29536	3082
Nid2	chr14:19810954-19811066	1035	1196	2231	0.463918	4982
Nif3l1	chr1:58461141-58462276	82	122	204	0.401961	697
Nifk	chr1:118332750-118333831	313	362	675	0.463704	1499
Nin	chr12:70055872-70056039	25	19	44	0.568182	250
Ninj1	chr13:49195604-49196251	21	26	47	0.446809	255
Ninl	chr2:150979998-150980191	21	38	59	0.355932	321
Nip7	chr8:107058377-107060928	615	528	1143	0.538058	2403
Nipa1	chr7:55985404-55985564	7	11	18	0.388889	64
Nipa2	chr7:55961452-55962493	58	58	116	0.5	810
Nipal3	chr4:135490933-135491282	47	72	119	0.394958	322
Nipbl	chr15:8444125-8444463	97	80	177	0.548023	2331
Nipsnap1	chr11:4893120-4894200	323	160	483	0.668737	1992
Nipsnap3b	chr4:53021284-53022059	41	94	135	0.303704	622
Nisch	chr14:31191385-31191548	295	217	512	0.576172	2949
Nit1	chr1:171345536-171345645	92	63	155	0.593548	316
Nit2	chr16:57167281-57167332	32	47	79	0.405063	908
Nkain1	chr4:130530131-130531914	155	218	373	0.41555	592
Nkap	chrX:37147791-37150746	151	168	319	0.473354	792
Nkiras1	chr14:18279947-18284000	19	14	33	0.575758	527
Nkiras2	chr11:100625994-100627602	65	98	163	0.398773	305
Nktr	chr9:121754245-121756841	196	254	450	0.435556	1570
Nkx6-3	chr8:23157582-23158948	0	11	11	0	67
Nle1	chr11:82908092-82908235	91	70	161	0.565217	599
Nlk	chr11:78695809-78697425	21	45	66	0.318182	541
Nln	chr13:104109416-104109614	181	192	373	0.485255	812
Nlrp4f	chr13:65205620-65205716	202	50	252	0.801587	1744
Nmb	chr7:80904821-80905062	4	10	14	0.285714	38
Nmd3	chr3:69739920-69740037	156	134	290	0.537931	2361
Nme1	chr11:93968221-93968521	1372	927	2299	0.596781	2718
Nme2	chr11:93955826-93956256	562	524	1086	0.517495	9411
Nme4	chr17:26095365-26095470	79	89	168	0.470238	450
Nme6	chr9:109842452-109842961	78	49	127	0.614173	420
Nme7	chr1:164385700-164385801	98	117	215	0.455814	688
Nmnat1	chr4:149469640-149469782	7	21	28	0.25	77
Nmnat2	chr1:153115568-153119261	182	39	221	0.823529	418
Nmral1	chr16:4718895-4719356	28	25	53	0.528302	189
Nmrk1	chr19:18651236-18652184	342	115	457	0.748359	314
Nmt1	chr11:103065748-103066105	183	235	418	0.437799	1796
Nmt2	chr2:3326071-3328877	166	218	384	0.432292	1352
Nnmt	chr9:48604805-48605077	15	2	17	0.882353	45
Nnt	chr13:119408903-119409138	124	96	220	0.563636	519
Noa1	chr5:77308907-77310086	58	64	122	0.47541	237
Nob1	chr8:107424738-107424870	405	416	821	0.493301	1147
Noc2l	chr4:156247019-156247616	2579	1850	4429	0.582298	3237
Noc3l	chr19:38814081-38814134	242	237	479	0.505219	1276
Noc4l	chr5:110653223-110653382	300	277	577	0.519931	917
Nodal	chr10:61424484-61425337	247	315	562	0.439502	833
Nol10	chr12:17429115-17430095	366	357	723	0.506224	1356
Nol11	chr11:107189117-107189381	459	468	927	0.495146	1952
Nol12	chr15:78940460-78941910	112	128	240	0.466667	453
Nol3	chr8:105279895-105281939	29	8	37	0.783784	55
Nol4l	chr2:153417688-153417879	73	43	116	0.62931	672
Nol6	chr4:41124159-41124339	304	324	628	0.484076	2091
Nol7	chr13:43401500-43401577	293	217	510	0.57451	1261
Nol8	chr13:49678386-49679016	342	419	761	0.449409	1400
Nol9	chr4:152058341-152060038	369	426	795	0.464151	1529
Nolc1	chr19:46084012-46085543	837	893	1730	0.483815	3640
Nom1	chr5:29451029-29452169	61	67	128	0.476562	661
Nomo1	chr7:46083603-46084212	381	354	735	0.518367	1419
Nono	chrX:101447594-101448593	508	2624	3132	0.162197	16006
Nop10	chr2:112262313-112262898	212	205	417	0.508393	1664
Nop14	chr5:34659851-34660148	317	404	721	0.439667	1704
Nop16	chr13:54589861-54590074	123	127	250	0.492	781
Nop2	chr6:125144001-125144753	158	200	358	0.441341	2307
Nop56	chr2:130278897-130279313	1076	970	2046	0.525904	6527
Nop58	chr1:59706633-59706767	352	332	684	0.51462	5681
Nop9	chr14:55753641-55755634	105	114	219	0.479452	984
Nos1	chr5:117949634-117949828	1	10	11	0.0909091	79
Nosip	chr7:45077312-45078503	174	137	311	0.559486	749
Notch1	chr2:26480974-26481207	34	36	70	0.485714	587
Notch2	chr3:98146053-98150367	47	43	90	0.522222	372
Notch3	chr17:32158419-32158757	103	74	177	0.581921	740
Notch4	chr17:34584991-34585129	15	14	29	0.517241	221
Notum	chr11:120653789-120654526	5	18	23	0.217391	101
Noxred1	chr12:87224158-87224309	44	18	62	0.709677	115
Npat	chr9:53572571-53575627	133	106	239	0.556485	1093
Npc1	chr18:12236181-12236386	56	78	134	0.41791	410
Npc2	chr12:84754559-84757212	704	347	1051	0.669838	6105
Npcd	chr15:79790266-79790445	31	42	73	0.424658	0
Npdc1	chr2:25409099-25409494	9	5	14	0.642857	100
Npepl1	chr2:174122091-174122702	75	86	161	0.465839	421
Npepps	chr11:97226729-97226868	80	133	213	0.375587	2046
Nphp1	chr2:127773898-127774099	53	39	92	0.576087	213
Nphp3	chr9:104041952-104043811	17	41	58	0.293103	181
Nphp4	chr4:152562638-152563184	41	26	67	0.61194	154
Nphs1	chr7:30486839-30488609	10	86	96	0.104167	391
Nphs1os	chr7:30465449-30465591	4	25	29	0.137931	68
Npl	chr1:153549648-153549714	60	39	99	0.606061	177
Nploc4	chr11:120379798-120382626	221	212	433	0.510393	1438
Npm1	chr11:33162922-33163206	3071	3149	6220	0.49373	58336
Npm3	chr19:45748750-45748869	83	657	740	0.112162	1263
Npr1	chr3:90461365-90461500	58	69	127	0.456693	459
Nprl2	chr9:107544151-107544287	11	18	29	0.37931	222
Nprl3	chr11:32267423-32267707	39	27	66	0.590909	270
Nptn	chr9:58651859-58652879	81	101	182	0.445055	1170
Nptx2	chr5:144556167-144557478	146	100	246	0.593496	492
Nptxr	chr15:79790266-79790445	31	42	73	0.424658	9
Nqo1	chr8:107403066-107403205	235	381	616	0.381494	916
Nqo2	chr13:33985316-33988465	60	70	130	0.461538	513
Nr0b1	chrX:86195351-86195944	1272	1003	2275	0.559121	4246
Nr1d2	chr14:18207919-18208129	27	15	42	0.642857	375
Nr1h2	chr7:44550300-44550508	125	137	262	0.477099	833
Nr2c1	chr10:94195177-94197214	5	5	10	0.5	109
Nr2c2	chr6:92167459-92173058	94	93	187	0.502674	945
Nr2c2ap	chr8:70133097-70133751	118	163	281	0.419929	449
Nr3c1	chr18:39485998-39487245	59	26	85	0.694118	594
Nr4a1	chr15:101270083-101270969	16	10	26	0.615385	279
Nr5a2	chr1:136952102-136952164	89	117	206	0.432039	736
Nr6a1	chr2:38723374-38727915	127	93	220	0.577273	873
Nradd	chr9:110623087-110623235	23	28	51	0.45098	164
Nras	chr3:103064234-103067914	309	272	581	0.531842	1847
Nrbf2	chr10:67275570-67275654	54	65	119	0.453782	384
Nrbp1	chr5:31251025-31251562	132	103	235	0.561702	1360
Nrcam	chr12:44598350-44601846	15	47	62	0.241935	45
Nrd1	chr4:109060936-109061771	204	171	375	0.544	2201
Nrde2	chr12:100159540-100159653	409	150	559	0.731664	1095
Nrep	chr18:33437019-33438839	2	14	16	0.125	81
Nrf1	chr6:30151514-30153458	107	128	235	0.455319	968
Nrg4	chr9:55226616-55226754	17	19	36	0.472222	321
Nrip1	chr16:76290862-76295015	21	9	30	0.7	210
Nrp	chr12:87442848-87444017	122	50	172	0.709302	133
Nrp2	chr1:62815333-62818692	229	47	276	0.82971	532
Nsa2	chr13:97137755-97137926	2468	1296	3764	0.655685	3515
Nsd1	chr13:55312119-55318325	759	675	1434	0.529289	5864
Nsdhl	chrX:72957282-72958528	112	77	189	0.592593	1579
Nsf	chr11:103930730-103930815	161	154	315	0.511111	1193
Nsfl1c	chr2:151505353-151505462	95	86	181	0.524862	2269
Nsg2	chr11:32057443-32059211	6	6	12	0.5	66
Nsl1	chr1:191082171-191084558	161	153	314	0.512739	492
Nsmaf	chr4:6435057-6435107	40	40	80	0.5	634
Nsmce1	chr7:125486338-125486484	95	90	185	0.513514	701
Nsmce2	chr15:59601340-59601684	231	183	414	0.557971	801
Nsmce4a	chr7:130542680-130542810	365	481	846	0.431442	1905
Nsun2	chr13:69633572-69635779	560	635	1195	0.468619	3891
Nsun3	chr16:62785788-62785897	9	14	23	0.391304	82
Nsun4	chr4:116040069-116040229	32	26	58	0.551724	242
Nsun5	chr5:135375876-135376797	80	86	166	0.481928	459
Nsun6	chr2:15036435-15038227	10	23	33	0.30303	177
Nt5c	chr11:115491607-115491814	74	44	118	0.627119	249
Nt5c2	chr19:46898622-46898679	88	59	147	0.598639	479
Nt5c3	chr6:56892790-56892888	30	24	54	0.555556	215
Nt5c3b	chr11:100434695-100434784	138	79	217	0.635945	737
Nt5dc1	chr10:34418361-34418528	170	103	273	0.622711	357
Nt5dc2	chr14:31138781-31139124	88	140	228	0.385965	509
Nt5dc3	chr10:86833931-86838389	116	183	299	0.38796	423
Nt5e	chr9:88370154-88372089	18	13	31	0.580645	105
Ntan1	chr16:13819277-13819436	57	60	117	0.487179	715
Nthl1	chr17:24634725-24634895	30	47	77	0.38961	344
Ntmt1	chr2:30822362-30823014	83	57	140	0.592857	343
Ntn1	chr11:68385103-68386184	367	320	687	0.534207	2164
Ntpcr	chr8:125747698-125748235	39	40	79	0.493671	98
Ntrk3	chr7:78300691-78302747	6	4	10	0.6	82
Nuak1	chr10:84378092-84378224	2	11	13	0.153846	138
Nub1	chr5:24708989-24710555	187	166	353	0.529745	1657
Nubp1	chr16:10423241-10424425	470	513	983	0.478128	835
Nubp2	chr17:24882611-24883314	349	350	699	0.499285	1249
Nucb1	chr7:45510323-45510408	133	95	228	0.583333	1000
Nucks1	chr1:131931034-131936321	987	1068	2055	0.480292	9280
Nudc	chr4:133535510-133535575	589	870	1459	0.403701	3545
Nudcd1	chr15:44427662-44428307	119	113	232	0.512931	1185
Nudcd2	chr11:40739159-40740046	304	345	649	0.468413	1722
Nudcd3	chr11:6193154-6193476	177	220	397	0.445844	1642
Nudt1	chr5:140337593-140338135	147	293	440	0.334091	356
Nudt12	chr17:59011043-59011254	30	15	45	0.666667	173
Nudt13	chr14:20316024-20317575	17	16	33	0.515152	87
Nudt14	chr12:112934733-112935050	110	28	138	0.797101	301
Nudt15	chr14:73519864-73521674	4	4	8	0.5	115
Nudt16l1	chr16:4940196-4941020	31	51	82	0.378049	574
Nudt19	chr7:35555154-35555928	55	113	168	0.327381	329
Nudt21	chr8:94036777-94037039	139	206	345	0.402899	2250
Nudt22	chr19:6996008-6996037	23	17	40	0.575	144
Nudt3	chr17:27623087-27623452	132	168	300	0.44	849
Nudt4	chr10:95551449-95551493	606	761	1367	0.443307	2204
Nudt5	chr2:5868089-5868736	294	340	634	0.463722	1373
Nudt8	chr19:4001628-4001705	6	19	25	0.24	74
