gene	coord	109minus2_CAST	109minus2_129S1	109minus2_total	109minus2_CAST/all	109minus2_htseqCount
Metap1	chr3:138480688-138480800	75	83	158	0.474684	414
Metap1d	chr2:71524883-71525191	15	20	35	0.428571	67
Metap2	chr10:93889538-93890274	168	145	313	0.536741	1394
Metrn	chr17:25796241-25796641	11	12	23	0.478261	127
Mettl1	chr10:127045026-127045127	16	25	41	0.390244	154
Mettl10	chr7:132827461-132827882	8	3	11	0.727273	92
Mettl13	chr1:162538832-162538999	23	8	31	0.741935	73
Mettl14	chr3:123373970-123374062	74	57	131	0.564885	151
Mettl15	chr2:109092300-109093297	4	9	13	0.307692	45
Mettl16	chr11:74817159-74818692	50	59	109	0.458716	330
Mettl17	chr14:51891627-51891868	81	59	140	0.578571	215
Mettl2	chr11:105139561-105141146	224	182	406	0.551724	275
Mettl22	chr16:8485865-8485945	35	13	48	0.729167	92
Mettl23	chr11:116849390-116849740	8	9	17	0.470588	42
Mettl25	chr10:105841076-105841380	25	31	56	0.446429	84
Mettl3	chr14:52300184-52300401	19	20	39	0.487179	204
Mettl5	chr2:69881297-69881411	13	29	42	0.309524	404
Mettl6	chr14:31493597-31493964	4	4	8	0.5	201
Mettl7a1	chr15:100312994-100314348	16	1	17	0.941176	30
Mettl8	chr2:70973253-70973392	55	49	104	0.528846	93
Mettl9	chr7:121052087-121052296	5	8	13	0.384615	196
Mex3a	chr3:88536073-88541394	20	22	42	0.47619	246
Mex3c	chr18:73589571-73592578	28	17	45	0.622222	215
Mfap1a	chr2:121492681-121494847	5	6	11	0.454545	229
Mfap3	chr11:57529469-57533817	34	22	56	0.607143	121
Mfap5	chr6:122528319-122529287	34	2	36	0.944444	50
Mff	chr1:82751585-82752389	44	85	129	0.341085	393
Mfge8	chr7:79148895-79149060	113	75	188	0.601064	251
Mfn1	chr3:32577063-32579225	13	21	34	0.382353	227
Mfn2	chr4:147873586-147875458	1	13	14	0.0714286	103
Mfsd1	chr3:67602695-67604231	283	267	550	0.514545	564
Mfsd10	chr5:34636927-34637114	23	25	48	0.479167	284
Mfsd11	chr11:116873781-116875637	11	6	17	0.647059	207
Mfsd12	chr10:81362688-81362858	2	7	9	0.222222	67
Mfsd3	chr15:76703263-76704239	4	9	13	0.307692	64
Mfsd5	chr15:102280177-102281744	30	40	70	0.428571	241
Mga	chr2:119963692-119969581	25	34	59	0.423729	608
Mgat2	chr12:69184158-69186773	34	7	41	0.829268	271
Mgat3	chr15:80210973-80215519	10	10	20	0.5	82
Mgat4b	chr11:50234606-50235103	23	6	29	0.793103	95
Mgat5b	chr11:116985484-116986944	6	6	12	0.5	65
Mgea5	chr19:45776887-45777017	98	86	184	0.532609	792
Mgme1	chr2:144279481-144281227	148	146	294	0.503401	265
Mgmt	chr7:137085949-137086109	35	14	49	0.714286	168
Mgrn1	chr16:4936896-4938296	19	35	54	0.351852	194
Mgst3	chr1:167372384-167372642	46	10	56	0.821429	175
Mia3	chr1:183356346-183359015	30	18	48	0.625	146
Mib2	chr4:155668574-155669254	41	35	76	0.539474	260
Mical1	chr10:41486758-41487030	22	55	77	0.285714	171
Micu1	chr10:59863179-59864134	44	21	65	0.676923	111
Micu2	chr14:57918823-57918980	17	5	22	0.772727	126
Mid1	chrX:169976922-169977029	44	0	44	1	47
Midn	chr10:80156365-80158367	29	28	57	0.508772	341
Mief1	chr15:80249329-80253371	12	6	18	0.666667	206
Mief2	chr11:60730916-60732951	6	8	14	0.428571	89
Mien1	chr11:98437708-98438145	20	23	43	0.465116	254
Mier1	chr4:103162423-103165754	29	20	49	0.591837	234
Mier2	chr10:79542597-79542721	22	15	37	0.594595	169
Mif	chr10:75859353-75859543	326	477	803	0.405978	3432
Mif4gd	chr11:115609539-115609648	19	14	33	0.575758	387
Miip	chr4:147865655-147866014	74	11	85	0.870588	168
Mina	chr16:59491741-59492451	76	56	132	0.575758	312
Mink1	chr11:70613629-70614482	13	10	23	0.565217	129
Minos1	chr4:139130788-139131113	52	34	86	0.604651	995
Minpp1	chr19:32513973-32515370	19	16	35	0.542857	236
Mios	chr6:8235385-8236273	60	46	106	0.566038	164
Mipep	chr14:60903368-60904478	31	12	43	0.72093	154
Mipol1	chr12:57456953-57457241	7	5	12	0.583333	35
Mir17hg	chr14:115044390-115046728	98	139	237	0.413502	238
Mir22hg	chr11:75465307-75466690	11	8	19	0.578947	67
Mir293	chr7:3220343-3220422	6	19	25	0.24	0
Mir295	chr7:3220773-3220841	5	27	32	0.15625	0
Mir3063	chr11:95963292-95963383	8	7	15	0.533333	0
Mir3091	chr2:180257536-180257611	20	26	46	0.434783	26
Mir5121	chr7:45126918-45126991	13	6	19	0.684211	0
Mir546	chr10:126998440-126998560	44	17	61	0.721311	0
Mir6236	chr9:110281287-110281409	1	4194	4195	0.000238379	2972
Mir6357	chr18:70516786-70516889	3	5	8	0.375	17
Mir703	chr5:98475556-98475664	3	1078	1081	0.00277521	274
Mir7036	chr5:137296624-137296688	9	5	14	0.642857	5
Mir7079	chr8:123104975-123105043	10	3	13	0.769231	4
Mir7653	chr11:78178827-78178887	5	5	10	0.5	0
Mirg	chr12:109749095-109749457	269	58	327	0.82263	357
Mis12	chr11:71025110-71027134	22	24	46	0.478261	130
Mis18a	chr16:90727026-90727371	57	65	122	0.467213	198
Mis18bp1	chr12:65161403-65162028	46	28	74	0.621622	619
Mitf	chr6:98017774-98021358	3	7	10	0.3	114
Mki67	chr7:135694232-135701067	150	184	334	0.449102	690
Mkks	chr2:136885473-136885700	58	63	121	0.479339	194
Mkl1	chr15:81012281-81013802	6	4	10	0.6	56
Mkln1	chr6:31474299-31474520	13	9	22	0.590909	261
Mknk1	chr4:115877950-115879256	10	12	22	0.454545	68
Mknk2	chr10:80671928-80671976	38	49	87	0.436782	260
Mkrn1	chr6:39397821-39399434	44	39	83	0.53012	2492
Mkrn2	chr6:115617594-115618670	69	33	102	0.676471	226
Mks1	chr11:87862937-87863679	24	24	48	0.5	116
Mlec	chr5:115150816-115150994	192	243	435	0.441379	1428
Mlf2	chr6:124935602-124936149	123	74	197	0.624365	1972
Mlh1	chr9:111271409-111271608	129	82	211	0.611374	248
Mlh3	chr12:85266152-85269474	53	78	131	0.40458	175
Mllt10	chr2:18210768-18212390	128	153	281	0.455516	409
Mllt4	chr17:13903854-13905794	38	75	113	0.336283	431
Mllt6	chr11:97681546-97685458	151	137	288	0.524306	626
Mlst8	chr17:24477181-24477333	21	22	43	0.488372	139
Mlx	chr11:101091109-101092207	64	43	107	0.598131	192
Mlxip	chr5:123453392-123457931	4	6	10	0.4	95
Mlycd	chr8:119409988-119411088	6	5	11	0.545455	39
Mmab	chr5:114436479-114436543	22	37	59	0.372881	82
Mmachc	chr4:116702434-116703867	9	9	18	0.5	107
Mmadhc	chr2:50296643-50296677	161	127	288	0.559028	383
Mme	chr3:63380233-63383713	143	187	330	0.433333	1279
Mmgt1	chrX:56585512-56589303	36	24	60	0.6	226
Mmp11	chr10:75925420-75925677	12	19	31	0.387097	97
Mmp17	chr5:129606276-129608211	9	35	44	0.204545	48
Mmp19	chr10:128798705-128800824	3	7	10	0.3	31
Mmrn2	chr14:34402913-34404286	42	50	92	0.456522	193
Mms19	chr19:41966214-41966314	81	116	197	0.411168	497
Mms22l	chr4:24602574-24602948	95	102	197	0.482234	301
Mnat1	chr12:73272414-73273988	50	33	83	0.60241	405
Mnd1	chr3:84138169-84138226	48	15	63	0.761905	239
Mnt	chr11:74842551-74845725	33	16	49	0.673469	180
Moap1	chr12:102739830-102743394	26	40	66	0.393939	3
Mob1a	chr6:83340176-83340949	10	23	33	0.30303	108
Mob3c	chr4:115834122-115836183	23	14	37	0.621622	84
Mob4	chr1:55152675-55154899	9	9	18	0.5	275
Mocs2	chr13:114828289-114829420	36	33	69	0.521739	92
Mogs	chr6:83116977-83118898	13	8	21	0.619048	144
Mok	chr12:110807798-110808121	12	2	14	0.857143	90
Mon1b	chr8:113641930-113645192	7	3	10	0.7	61
Mon2	chr10:123006012-123006135	3	9	12	0.25	138
Morc1	chr16:48630705-48630905	621	526	1147	0.541412	1234
Morc2a	chr11:3689035-3690372	15	27	42	0.357143	325
Morc3	chr16:93874759-93876073	95	66	161	0.590062	559
Morf4l1	chr9:90100443-90100523	448	14	462	0.969697	2118
Morf4l2	chrX:136743593-136743686	3	5	8	0.375	4198
Morn4	chr19:42078484-42078583	10	16	26	0.384615	72
Mospd1	chrX:53357574-53357827	6	4	10	0.6	68
Mospd3	chr5:137600271-137600708	15	19	34	0.441176	53
Mov10	chr3:104804904-104805107	73	82	155	0.470968	639
Mpc1	chr17:8297138-8297661	21	41	62	0.33871	194
Mpc2	chr1:165478221-165478305	11	11	22	0.5	101
Mpdu1	chr11:69657420-69657530	67	78	145	0.462069	537
Mpg	chr11:32231574-32232702	31	18	49	0.632653	75
Mphosph10	chr7:64389447-64390131	120	103	223	0.538117	593
Mphosph6	chr8:117791645-117792318	23	17	40	0.575	505
Mphosph8	chr14:56689029-56689115	56	77	133	0.421053	660
Mphosph9	chr5:124250959-124255118	13	14	27	0.481481	113
Mpi	chr9:57552704-57552752	98	99	197	0.497462	335
Mplkip	chr13:17696842-17699105	1	17	18	0.0555556	167
Mpnd	chr17:56016516-56016783	72	85	157	0.458599	296
Mpp1	chrX:75116056-75116162	15	22	37	0.405405	387
Mpp4	chr1:59162708-59163389	27	25	52	0.519231	0
Mpp5	chr12:78837458-78840713	87	35	122	0.713115	194
Mpp7	chr18:7347962-7351144	11	15	26	0.423077	84
Mprip	chr11:59775516-59780860	48	38	86	0.55814	489
Mpst	chr15:78413379-78414015	41	24	65	0.630769	122
Mpv17	chr5:31145973-31146088	53	78	131	0.40458	190
Mpv17l2	chr8:70760368-70760538	17	5	22	0.772727	262
Mpzl1	chr1:165634303-165634541	170	89	259	0.656371	424
Mpzl2	chr9:45051878-45054043	176	49	225	0.782222	238
Mre11a	chr9:14833607-14834417	119	76	195	0.610256	275
Mreg	chr1:72192043-72192202	259	226	485	0.534021	594
Mrfap1	chr5:36796203-36796754	596	486	1082	0.550832	2345
Mri1	chr8:84256244-84256419	14	8	22	0.636364	230
Mrm1	chr11:84818837-84819515	34	16	50	0.68	78
Mrpl1	chr5:96264201-96266727	60	60	120	0.5	308
Mrpl10	chr11:97048079-97049213	137	102	239	0.573222	477
Mrpl11	chr19:4964674-4966995	93	84	177	0.525424	517
Mrpl12	chr11:120488318-120488754	236	186	422	0.559242	919
Mrpl13	chr15:55557258-55557312	194	153	347	0.559078	409
Mrpl14	chr17:45698048-45698495	28	25	53	0.528302	213
Mrpl15	chr1:4785573-4785726	95	139	234	0.405983	893
Mrpl16	chr19:11774148-11774946	53	34	87	0.609195	375
Mrpl17	chr7:105810808-105811087	258	222	480	0.5375	777
Mrpl18	chr17:12913770-12914001	33	26	59	0.559322	581
Mrpl19	chr6:81965707-81965949	156	161	317	0.492114	395
Mrpl20	chr4:155808479-155808829	227	170	397	0.571788	412
Mrpl22	chr11:58171654-58171713	10	10	20	0.5	252
Mrpl23	chr7:142540519-142540742	27	23	50	0.54	307
Mrpl24	chr3:87922935-87923065	37	59	96	0.385417	597
Mrpl27	chr11:94659609-94660087	109	121	230	0.473913	296
Mrpl28	chr17:26126271-26126613	77	87	164	0.469512	513
Mrpl3	chr9:105076993-105077476	150	153	303	0.49505	334
Mrpl32	chr13:14611423-14611604	100	100	200	0.5	241
Mrpl33	chr5:31616381-31616487	81	61	142	0.570423	297
Mrpl34	chr8:71465250-71465753	68	49	117	0.581197	326
Mrpl36	chr13:73331360-73332178	52	58	110	0.472727	257
Mrpl37	chr4:107060483-107060640	59	60	119	0.495798	303
Mrpl38	chr11:116138442-116138621	32	28	60	0.533333	322
Mrpl39	chr16:84735154-84735302	172	180	352	0.488636	463
Mrpl4	chr9:21008494-21008837	124	172	296	0.418919	357
Mrpl40	chr16:18873537-18873695	126	130	256	0.492188	411
Mrpl41	chr2:24974888-24975098	27	23	50	0.54	154
Mrpl42	chr10:95500383-95500522	152	146	298	0.510067	625
Mrpl43	chr19:45006264-45006442	182	141	323	0.563467	318
Mrpl44	chr1:79780964-79781445	56	46	102	0.54902	193
Mrpl45	chr11:97328482-97329920	158	152	310	0.509677	655
Mrpl46	chr7:78782807-78783089	107	124	231	0.463203	302
Mrpl47	chr3:32731160-32731256	90	102	192	0.46875	269
Mrpl48	chr7:100574462-100574514	48	76	124	0.387097	289
Mrpl49	chr19:6057659-6057751	161	98	259	0.621622	538
Mrpl50	chr4:49512597-49514577	119	256	375	0.317333	418
Mrpl51	chr6:125193223-125194392	28	47	75	0.373333	515
Mrpl52	chr14:54427171-54427238	52	36	88	0.590909	395
Mrpl53	chr6:83109522-83109932	67	68	135	0.496296	178
Mrpl54	chr10:81266773-81266926	17	17	34	0.5	244
Mrpl55	chr11:59202517-59202659	12	12	24	0.5	161
Mrpl57	chr14:57826239-57826322	13	7	20	0.65	255
Mrpl9	chr3:94447786-94448708	138	180	318	0.433962	362
Mrps10	chr17:47378202-47378679	240	198	438	0.547945	341
Mrps11	chr7:78792642-78792988	25	35	60	0.416667	158
Mrps12	chr7:28739641-28740239	92	91	183	0.502732	143
Mrps15	chr4:126048635-126048713	105	116	221	0.475113	403
Mrps16	chr14:20393481-20393555	376	268	644	0.583851	499
Mrps17	chr5:129717916-129718691	77	218	295	0.261017	334
Mrps18a	chr17:46128505-46128908	62	55	117	0.529915	235
Mrps18b	chr17:35910385-35910956	74	73	147	0.503401	683
Mrps18c	chr5:100804332-100804467	44	53	97	0.453608	304
Mrps2	chr2:28469423-28471177	27	24	51	0.529412	464
Mrps22	chr9:98598135-98598298	38	37	75	0.506667	237
Mrps23	chr11:88210650-88211507	36	62	98	0.367347	239
Mrps24	chr11:5707487-5707555	202	181	383	0.527415	565
Mrps25	chr6:92183840-92184023	66	87	153	0.431373	417
Mrps26	chr2:130563757-130563990	9	8	17	0.529412	256
Mrps27	chr13:99414739-99415561	170	116	286	0.594406	321
Mrps28	chr3:8923587-8923857	205	194	399	0.513784	392
Mrps30	chr13:118386652-118387252	121	123	244	0.495902	376
Mrps31	chr8:22424347-22424420	58	104	162	0.358025	328
Mrps33	chr6:39805371-39805611	30	46	76	0.394737	293
Mrps34	chr17:24895120-24895488	15	12	27	0.555556	253
Mrps35	chr6:147070554-147070902	48	38	86	0.55814	298
Mrps5	chr2:127603629-127603986	120	153	273	0.43956	617
Mrps6	chr16:92111733-92112227	29	34	63	0.460317	75
Mrps9	chr1:42905405-42905683	119	181	300	0.396667	417
Mrrf	chr2:36189075-36190283	9	42	51	0.176471	153
Mrto4	chr4:139352269-139352576	157	182	339	0.463127	705
Ms4a6c	chr19:11481206-11482196	17	1	18	0.944444	12
Msantd2	chr9:37522690-37524150	19	35	54	0.351852	248
Msantd3	chr4:48560844-48561920	17	23	40	0.425	254
Msantd4	chr9:4384739-4386869	82	57	139	0.589928	265
Msc	chr1:14753346-14754325	3	32	35	0.0857143	64
Msh2	chr17:87723331-87723713	425	458	883	0.481314	1179
Msh3	chr13:92353225-92353342	84	91	175	0.48	244
Msh6	chr17:87990431-87990630	449	494	943	0.47614	3211
Msl1	chr11:98805342-98807859	22	25	47	0.468085	154
Msl2	chr9:101100571-101104799	18	22	40	0.45	185
Msmo1	chr8:64723588-64723736	99	141	240	0.4125	689
Msn	chrX:96166470-96168553	144	137	281	0.512456	699
Msra	chr14:64210428-64210534	4	4	8	0.5	52
Msrb1	chr17:24742310-24742778	11	9	20	0.55	137
Msrb2	chr2:19394251-19394971	9	48	57	0.157895	79
Msto1	chr3:88912858-88912927	62	86	148	0.418919	411
Mt1	chr8:94180102-94180327	2664	882	3546	0.751269	3883
Mt2	chr8:94173336-94173567	723	220	943	0.766702	6045
Mta1	chr12:113136518-113137206	15	10	25	0.6	567
Mta2	chr19:8951490-8952300	57	63	120	0.475	521
Mta3	chr17:83792542-83792877	23	37	60	0.383333	367
Mtap	chr4:89179468-89181090	54	27	81	0.666667	383
Mtbp	chr15:55626138-55626423	51	63	114	0.447368	174
Mtch1	chr17:29340068-29340125	169	191	360	0.469444	723
Mtch2	chr2:90865184-90866634	23	18	41	0.560976	1154
Mtcl1	chr17:66436080-66436238	99	109	208	0.475962	317
Mtdh	chr15:34140692-34142385	36	27	63	0.571429	475
Mterf1a	chr5:3890581-3891897	14	7	21	0.666667	67
Mterf3	chr13:66932935-66933072	18	31	49	0.367347	159
Mterf4	chr1:93304608-93305106	8	9	17	0.470588	119
Mtf1	chr4:124804660-124805115	9	4	13	0.692308	133
Mtf2	chr5:108106588-108109219	107	109	216	0.49537	1675
Mtfmt	chr9:65452005-65453054	6	9	15	0.4	80
Mtfp1	chr11:4094389-4094516	11	17	28	0.392857	60
Mtfr1	chr3:19219038-19220817	97	101	198	0.489899	470
Mtfr1l	chr4:134532627-134532752	99	105	204	0.485294	287
Mtg1	chr7:140150155-140150786	48	53	101	0.475248	167
Mtg2	chr2:180085380-180085902	18	10	28	0.642857	110
Mthfd1	chr12:76317607-76317700	326	164	490	0.665306	1546
Mthfd1l	chr10:4155542-4156130	147	171	318	0.462264	590
Mthfd2	chr6:83309462-83309554	335	256	591	0.566836	1260
Mthfr	chr4:148055373-148059562	43	27	70	0.614286	139
Mtif2	chr11:29540609-29540861	9	14	23	0.391304	177
Mtif3	chr5:146951573-146955815	61	80	141	0.432624	260
Mtm1	chrX:71313646-71315295	16	9	25	0.64	167
Mtmr12	chr15:12269502-12272240	7	12	19	0.368421	180
Mtmr14	chr6:113280603-113281392	10	14	24	0.416667	240
Mtmr2	chr9:13799876-13800082	9	7	16	0.5625	322
Mtmr3	chr11:4487234-4488632	33	44	77	0.428571	214
Mtmr6	chr14:60300273-60302371	4	6	10	0.4	51
Mtmr7	chr8:40634698-40634792	73	59	132	0.55303	304
Mtmr9	chr14:63536992-63537165	9	24	33	0.272727	88
Mto1	chr9:78473790-78474152	11	15	26	0.423077	80
Mtor	chr4:148556845-148557685	26	17	43	0.604651	229
Mtpap	chr18:4396105-4397330	49	68	117	0.418803	193
Mtpn	chr6:35539539-35539888	77	85	162	0.475309	490
Mtr	chr13:12243935-12244029	30	15	45	0.666667	156
Mtrf1	chr14:79412987-79413104	11	19	30	0.366667	64
Mtrr	chr13:68575018-68575390	53	37	90	0.588889	180
Mtss1	chr15:58968839-58968913	72	96	168	0.428571	477
Mtx2	chr2:74876303-74876748	40	41	81	0.493827	360
Mtx3	chr13:92852784-92858230	12	0	12	1	56
Mum1	chr10:80243586-80245144	15	18	33	0.454545	257
Mup6	chr4:60004814-60004887	50	3	53	0.943396	30
Mut	chr17:40960568-40961989	71	54	125	0.568	241
Mutyh	chr4:116817669-116817805	9	10	19	0.473684	93
Mvb12a	chr8:71547762-71548026	137	62	199	0.688442	294
Mvb12b	chr2:33874338-33874460	10	6	16	0.625	43
Mvd	chr8:122439638-122439752	100	39	139	0.719424	359
Mvk	chr5:114460043-114460590	76	57	133	0.571429	189
Mvp	chr7:126993520-126993801	36	28	64	0.5625	109
Mxd3	chr13:55326013-55326196	15	7	22	0.681818	227
Myadm	chr7:3296722-3299349	46	78	124	0.370968	460
Mybbp1a	chr11:72449043-72449174	79	96	175	0.451429	2462
Mybl2	chr2:163083166-163084687	445	639	1084	0.410517	2728
Myc	chr15:61989346-61990361	8	9	17	0.470588	101
Mycbp	chr4:123911093-123912250	11	7	18	0.611111	187
Mycbp2	chr14:103120506-103120715	5	12	17	0.294118	127
Mycn	chr12:12939610-12940486	115	39	154	0.746753	582
Myef2	chr2:125100319-125100420	128	53	181	0.707182	1160
Myg1	chr15:102336832-102336984	17	28	45	0.377778	224
Myh10	chr11:68814927-68816624	42	40	82	0.512195	359
Myh9	chr15:77812880-77813231	186	176	362	0.513812	959
Myl12a	chr17:71002108-71002533	76	119	195	0.389744	762
Myl12b	chr17:70977048-70977246	294	255	549	0.535519	972
Myl6	chr10:128492602-128492745	238	297	535	0.44486	1996
Mylpf	chr7:127214091-127214287	90	140	230	0.391304	767
Mynn	chr3:30616551-30619873	22	38	60	0.366667	145
Myo10	chr15:25812121-25813671	48	94	142	0.338028	460
Myo18a	chr11:77864691-77865988	42	41	83	0.506024	249
Myo1b	chr1:51794312-51794398	30	46	76	0.394737	214
Myo1c	chr11:75672610-75674634	15	21	36	0.416667	241
Myo1f	chr17:33607299-33607764	0	21	21	0	96
Myo1h	chr5:114362991-114364576	7	13	20	0.35	55
Myo9a	chr9:59924571-59928866	10	11	21	0.47619	137
Myo9b	chr8:71359558-71360712	55	20	75	0.733333	408
Myof	chr19:37916393-37916563	16	49	65	0.246154	190
Myrf	chr19:10208271-10210465	21	14	35	0.6	115
Mysm1	chr4:94942041-94947123	10	17	27	0.37037	197
Mzt1	chr14:99045994-99046136	173	133	306	0.565359	413
Mzt2	chr16:15862748-15863322	113	36	149	0.758389	230
N4bp1	chr8:86860426-86862110	183	93	276	0.663043	605
N4bp2l2	chr5:150661279-150662513	69	75	144	0.479167	388
N4bp3	chr11:51645173-51645685	24	21	45	0.533333	295
N6amt1	chr16:87367465-87368649	68	80	148	0.459459	97
N6amt2	chr14:57565922-57566084	46	73	119	0.386555	182
Naa10	chrX:73916870-73917286	28	32	60	0.466667	655
Naa11	chr5:97391628-97392330	91	4	95	0.957895	181
Naa15	chr3:51472600-51475985	37	49	86	0.430233	943
Naa20	chr2:145912393-145912528	14	21	35	0.4	331
Naa25	chr5:121439828-121440113	41	40	81	0.506173	322
Naa30	chr14:49187550-49191031	23	29	52	0.442308	206
Naa35	chr13:59634418-59634781	171	168	339	0.504425	579
Naa40	chr19:7240938-7241222	54	49	103	0.524272	457
Naa50	chr16:44159463-44163364	226	212	438	0.515982	1637
Naa60	chr16:3903466-3904781	11	3	14	0.785714	58
Naaa	chr5:92277912-92278181	49	102	151	0.324503	168
Nabp1	chr1:51477478-51477616	9	16	25	0.36	117
Nabp2	chr10:128408698-128408836	5	7	12	0.416667	152
Nacc1	chr8:84670479-84673304	123	117	240	0.5125	1560
Nadk	chr4:155589328-155591001	130	119	249	0.522088	592
Nadk2	chr15:9108219-9110496	116	116	232	0.5	394
Nae1	chr8:104530056-104530116	117	74	191	0.612565	561
Naf1	chr8:66889061-66890564	26	34	60	0.433333	169
Naga	chr15:82338238-82338314	85	18	103	0.825243	205
Nagk	chr6:83797177-83797275	8	7	15	0.533333	133
Nagpa	chr16:5201374-5201513	30	27	57	0.526316	64
Nampt	chr12:32850423-32853369	102	76	178	0.573034	765
Nanog	chr6:122713142-122714633	846	777	1623	0.521257	2776
Nans	chr4:46502435-46503438	128	108	236	0.542373	339
Nap1l1	chr10:111492842-111492981	214	192	406	0.527094	6740
Nap1l4	chr7:143524161-143524280	79	59	138	0.572464	800
Napa	chr7:16116464-16117975	53	38	91	0.582418	451
Napepld	chr5:21662903-21665362	23	22	45	0.511111	93
Napg	chr18:62996817-62999451	29	11	40	0.725	130
Narfl	chr17:25777325-25777457	6	4	10	0.6	187
Nars	chr18:64511611-64511700	145	139	284	0.510563	3128
Nasp	chr4:116610403-116611377	689	792	1481	0.465226	3878
Nat10	chr2:103748186-103748300	43	56	99	0.434343	377
Nat9	chr11:115184483-115184626	4	8	12	0.333333	71
Natd1	chr11:60902246-60906121	19	32	51	0.372549	150
Nav1	chr1:135434580-135441779	6	4	10	0.6	102
Nbas	chr12:13558612-13558751	12	4	16	0.75	127
Nbn	chr4:15986509-15986664	112	88	200	0.56	213
Nbr1	chr11:101580585-101581951	223	242	465	0.47957	437
Ncapd2	chr6:125189763-125189908	202	249	451	0.447894	708
Ncapg	chr5:45699848-45700547	90	81	171	0.526316	680
Ncapg2	chr12:116460564-116463531	43	26	69	0.623188	327
Ncaph	chr2:127126115-127126207	44	49	93	0.473118	285
Ncbp1	chr4:46171893-46172402	46	54	100	0.46	554
Ncbp2	chr16:31956939-31958472	71	49	120	0.591667	463
Ncdn	chr4:126747096-126747320	11	18	29	0.37931	155
Nck1	chr9:100497258-100497970	16	12	28	0.571429	135
Nckap1	chr2:80500512-80501411	13	15	28	0.464286	724
Nckap1l	chr15:103497412-103498800	0	20	20	0	136
Nckipsd	chr9:108817542-108818366	6	9	15	0.4	60
Ncl	chr1:86356957-86357452	1209	1204	2413	0.501036	14682
Ncln	chr10:81496080-81496363	24	29	53	0.45283	355
Ncoa1	chr12:4253657-4253746	7	9	16	0.4375	81
Ncoa2	chr1:13139159-13142772	8	11	19	0.421053	134
Ncoa3	chr2:166070132-166073242	115	93	208	0.552885	512
Ncoa4	chr14:32177823-32179855	92	87	179	0.513966	765
Ncoa5	chr2:165002639-165002959	23	34	57	0.403509	196
Ncor1	chr11:62401377-62403462	43	82	125	0.344	586
Ncor2	chr5:125026802-125027217	18	17	35	0.514286	190
Ncstn	chr1:172072777-172072927	27	32	59	0.457627	172
Ndc1	chr4:107414026-107414338	56	38	94	0.595745	299
Ndc80	chr17:71526711-71526857	51	59	110	0.463636	324
Nde1	chr16:14191590-14192923	65	105	170	0.382353	253
Ndfip1	chr18:38442917-38443004	10	17	27	0.37037	233
Ndfip2	chr14:105307886-105309298	11	4	15	0.733333	92
Ndnl2	chr7:64871650-64873040	12	16	28	0.428571	176
Ndor1	chr2:25249405-25249526	46	52	98	0.469388	204
Ndrg2	chr14:51905271-51906306	3	17	20	0.15	60
Ndrg3	chr2:156937327-156937378	10	8	18	0.555556	119
Ndufa10	chr1:92469863-92470078	137	149	286	0.479021	720
Ndufa11	chr17:56717762-56717942	43	25	68	0.632353	822
Ndufa12	chr10:94220681-94220948	251	385	636	0.394654	510
Ndufa13	chr8:69895242-69895320	66	76	142	0.464789	475
Ndufa3	chr7:3620001-3620161	52	44	96	0.541667	347
Ndufa4	chr6:11907324-11907446	312	288	600	0.52	1652
Ndufa5	chr6:24527273-24527317	340	291	631	0.538827	535
Ndufa6	chr15:82354081-82354291	146	117	263	0.555133	650
Ndufa8	chr2:36036334-36036641	32	26	58	0.551724	295
Ndufab1	chr7:122101655-122101848	34	25	59	0.576271	530
Ndufaf2	chr13:108158443-108158625	36	50	86	0.418605	121
Ndufaf3	chr9:108566851-108567342	25	28	53	0.471698	138
Ndufaf4	chr4:24901694-24905001	90	95	185	0.486486	329
Ndufaf5	chr2:140188715-140188912	20	28	48	0.416667	130
Ndufaf6	chr4:11075980-11076205	9	5	14	0.642857	75
Ndufaf7	chr17:78946875-78948052	108	87	195	0.553846	224
Ndufb11	chrX:20617060-20617564	291	275	566	0.514134	1509
Ndufb2	chr6:39598266-39598365	197	200	397	0.496222	474
Ndufb3	chr1:58595649-58595948	124	119	243	0.510288	347
Ndufb5	chr3:32751029-32751559	10	15	25	0.4	899
Ndufb6	chr4:40279158-40279368	94	119	213	0.441315	480
Ndufb7	chr8:83570830-83570998	135	70	205	0.658537	993
Ndufb8	chr19:44555317-44555415	258	193	451	0.572062	782
Ndufc1	chr3:51408864-51408955	222	149	371	0.598383	323
Ndufc2	chr7:97407619-97407800	414	417	831	0.498195	680
Ndufs1	chr1:63172154-63172257	167	132	299	0.558528	1130
Ndufs2	chr1:171246091-171246197	323	328	651	0.49616	1244
Ndufs4	chr13:114387959-114388094	3	6	9	0.333333	669
Ndufs5	chr4:123718113-123718186	228	107	335	0.680597	0
Ndufs6	chr13:73319876-73320060	132	136	268	0.492537	557
Ndufs7	chr10:80254840-80255019	52	37	89	0.58427	461
Ndufs8	chr19:3912467-3912774	156	125	281	0.55516	505
Ndufv1	chr19:4011102-4011272	188	207	395	0.475949	1021
Ndufv2	chr17:66089232-66089348	137	165	302	0.453642	1037
Ndufv3	chr17:31531110-31531325	124	106	230	0.53913	342
Neat1	chr19:5842302-5845478	147	170	317	0.463722	555
Necab2	chr8:119472142-119472635	5	5	10	0.5	30
Necap1	chr6:122887340-122888941	28	20	48	0.583333	212
